CRASH DATE TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,CONTRIBUTING FACTOR VEHICLE 1,COLLISION_ID,VEHICLE TYPE CODE 1,CONTRIBUTING CATEGORY V1,SEASON,TIME OF DAY,IS RUSH HOUR
2023-02-12 18:55:00,BROOKLYN,11221,40.70029,-73.92904,0,0,Driver Inattention/Distraction,4604962,Taxi,Driver Error,Winter,Night,True
2023-02-12 18:57:00,BROOKLYN,11226,40.650856,-73.9486,1,0,Driver Inattention/Distraction,4605446,Sedan,Driver Error,Winter,Night,True
2023-02-12 19:04:00,BROOKLYN,11204,40.626335,-73.97924,1,0,Alcohol Involvement,4606318,Sedan,Bodily Impairment,Winter,Night,False
2023-02-12 19:15:00,BROOKLYN,11218,40.64138,-73.969406,7,0,Brakes Defective,4606313,Sedan,Vehicle Defects,Winter,Night,False
2023-02-12 20:00:00,QUEENS,11355,40.754925,-73.836044,0,0,Passing or Lane Usage Improper,4604956,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-12 21:10:00,BROOKLYN,11237,40.707027,-73.9236,2,0,Driver Inattention/Distraction,4604999,Sedan,Driver Error,Winter,Night,False
2023-02-12 21:30:00,QUEENS,11434,40.65965,-73.773834,1,0,Following Too Closely,4604980,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-12 21:44:00,BROOKLYN,11219,40.638668,-74.00116,0,0,Fell Asleep,4606306,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Night,False
2023-02-12 22:00:00,BROOKLYN,11218,40.642143,-73.98102,0,0,Pavement Slippery,4604979,Station Wagon/Sport Utility Vehicle,Road Conditions,Winter,Night,False
2023-02-12 22:45:00,BROOKLYN,11226,40.650528,-73.95583,0,0,Driver Inattention/Distraction,4613350,Sedan,Driver Error,Winter,Night,False
2023-02-12 23:15:00,QUEENS,11355,40.745556,-73.81368,1,0,Unsafe Speed,4605653,Sedan,Moving Violation,Winter,Night,False
2023-02-12 23:26:00,QUEENS,11379,40.71812,-73.88253,0,0,Driver Inexperience,4605110,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-02-12 23:40:00,BROOKLYN,11234,40.6224,-73.936646,0,0,Turning Improperly,4605274,Sedan,Moving Violation,Winter,Night,False
2023-02-13 00:00:00,QUEENS,11358,40.749825,-73.80354,1,0,Failure to Yield Right-of-Way,4605354,Sedan,Moving Violation,Winter,Late Night,False
2023-02-13 00:26:00,BROOKLYN,11236,40.649895,-73.90762,1,0,Unsafe Speed,4605114,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Night,False
2023-02-13 00:35:00,BROOKLYN,11228,40.61606,-74.02576,0,0,Driver Inattention/Distraction,4604982,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Late Night,False
2023-02-13 01:36:00,QUEENS,11435,40.693817,-73.80296,0,0,Driver Inattention/Distraction,4605207,Sedan,Driver Error,Winter,Late Night,False
2023-02-13 02:00:00,BROOKLYN,11217,40.684814,-73.98353,0,0,Traffic Control Disregarded,4604993,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Morning,False
2023-02-13 03:50:00,QUEENS,11375,40.73833,-73.8499,0,0,Driver Inattention/Distraction,4605371,Sedan,Driver Error,Winter,Early Morning,False
2023-02-13 04:25:00,QUEENS,11373,40.74427,-73.87137,1,0,Driver Inattention/Distraction,4605652,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Dawn,False
2023-02-13 05:45:00,BROOKLYN,11226,40.64059,-73.95429,0,0,Traffic Control Disregarded,4605825,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Dawn,False
2023-02-13 06:30:00,QUEENS,11370,40.771904,-73.895226,0,0,Following Too Closely,4606854,Bus,Moving Violation,Winter,Early AM,True
2023-02-13 07:00:00,QUEENS,11435,40.699627,-73.80529,0,0,Driver Inexperience,4605793,Sedan,Driver Error,Winter,Early AM,True
2023-02-13 07:10:00,QUEENS,11374,40.730434,-73.86061,0,0,Driver Inattention/Distraction,4605221,Sedan,Driver Error,Winter,Early AM,True
2023-02-13 07:19:00,BROOKLYN,11203,40.654797,-73.93943,5,0,Driver Inattention/Distraction,4605521,Sedan,Driver Error,Winter,Early AM,True
2023-02-13 07:28:00,BROOKLYN,11222,40.728756,-73.94767,1,0,Driver Inattention/Distraction,4606772,Sedan,Driver Error,Winter,Early AM,True
2023-02-13 07:46:00,BROOKLYN,11249,40.7042,-73.96429,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4605629,Station Wagon/Sport Utility Vehicle,Third-Party (Non-Vehicular),Winter,Early AM,True
2023-02-13 08:17:00,QUEENS,11357,40.780087,-73.817154,0,0,Following Too Closely,4605351,Sedan,Moving Violation,Winter,Morning,True
2023-02-13 08:27:00,BROOKLYN,11234,40.623714,-73.91772,1,0,Failure to Yield Right-of-Way,4608018,Sedan,Moving Violation,Winter,Morning,True
2023-02-13 08:30:00,QUEENS,11435,40.69423,-73.80687,1,0,Driver Inattention/Distraction,4605216,Sedan,Driver Error,Winter,Morning,True
2023-02-13 08:39:00,BROOKLYN,11234,40.625683,-73.93344,1,0,Driver Inattention/Distraction,4605279,Bus,Driver Error,Winter,Morning,True
2023-02-13 08:45:00,QUEENS,11372,40.754143,-73.87222,1,0,Following Too Closely,4605519,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,True
2023-02-13 08:50:00,BROOKLYN,11219,40.628845,-73.99855,1,0,Driver Inattention/Distraction,4606314,Sedan,Driver Error,Winter,Morning,True
2023-02-13 08:58:00,BROOKLYN,11237,40.704308,-73.91924,1,0,Failure to Yield Right-of-Way,4605234,Motorcycle,Moving Violation,Winter,Morning,True
2023-02-13 09:00:00,QUEENS,11101,40.74581,-73.94356,0,0,Driver Inattention/Distraction,4605281,Flat Bed,Driver Error,Winter,Morning,True
2023-02-13 09:30:00,QUEENS,11368,40.7558,-73.86535,1,0,Backing Unsafely,4606129,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-13 09:47:00,BROOKLYN,11236,40.65375,-73.90166,0,0,Passing Too Closely,4605868,Pick-up Truck,Moving Violation,Winter,Morning,False
2023-02-13 09:51:00,BROOKLYN,11234,40.6224,-73.936646,1,0,Driver Inattention/Distraction,4605276,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Morning,False
2023-02-13 10:00:00,BROOKLYN,11233,40.676857,-73.92038,0,0,Driver Inattention/Distraction,4605416,Sedan,Driver Error,Winter,Late Morning,False
2023-02-13 10:03:00,BROOKLYN,11217,40.674854,-73.9744,1,0,Driver Inattention/Distraction,4605655,Sedan,Driver Error,Winter,Late Morning,False
2023-02-13 10:18:00,BROOKLYN,11220,40.644073,-74.01506,1,0,Failure to Yield Right-of-Way,4605360,Bike,Moving Violation,Winter,Late Morning,False
2023-02-13 10:31:00,BROOKLYN,11228,40.625774,-74.016495,1,0,Aggressive Driving/Road Rage,4605831,Pick-up Truck,Driver Error,Winter,Late Morning,False
2023-02-13 10:35:00,BROOKLYN,11228,40.625774,-74.016495,0,0,Failure to Keep Right,4605577,Sedan,Moving Violation,Winter,Late Morning,False
2023-02-13 10:36:00,BROOKLYN,11228,40.621635,-74.009636,1,0,Aggressive Driving/Road Rage,4605830,Pick-up Truck,Driver Error,Winter,Late Morning,False
2023-02-13 10:42:00,BROOKLYN,11234,40.626457,-73.918,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4605277,Sedan,Third-Party (Non-Vehicular),Winter,Late Morning,False
2023-02-13 10:50:00,BROOKLYN,11209,40.629486,-74.022644,0,1,Aggressive Driving/Road Rage,4605745,Pick-up Truck,Driver Error,Winter,Late Morning,False
2023-02-13 11:00:00,BROOKLYN,11228,40.621635,-74.009636,0,0,Aggressive Driving/Road Rage,4605314,PK,Driver Error,Winter,Late Morning,False
2023-02-13 11:05:00,BROOKLYN,11231,40.68253,-73.99904,0,0,Passing Too Closely,4605592,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-02-13 11:05:00,BROOKLYN,11209,40.633514,-74.026955,1,0,Aggressive Driving/Road Rage,4605829,Pick-up Truck,Driver Error,Winter,Late Morning,False
2023-02-13 11:05:00,BROOKLYN,11209,40.632835,-74.02724,1,0,Aggressive Driving/Road Rage,4605835,Pick-up Truck,Driver Error,Winter,Late Morning,False
2023-02-13 11:12:00,BROOKLYN,11211,40.70336,-73.95656,1,0,Driver Inattention/Distraction,4605630,Sedan,Driver Error,Winter,Late Morning,False
2023-02-13 11:15:00,BROOKLYN,11204,40.616127,-73.98986,0,0,Driver Inattention/Distraction,4605320,Box Truck,Driver Error,Winter,Late Morning,False
2023-02-13 12:30:00,QUEENS,11104,40.745544,-73.92393,1,0,Failure to Yield Right-of-Way,4605980,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-02-13 12:40:00,QUEENS,11354,40.759678,-73.83236,0,0,Driverless/Runaway Vehicle,4605355,Sedan,Third-Party (Vehicular),Winter,Early Afternoon,False
2023-02-13 13:00:00,BROOKLYN,11235,40.58667,-73.966156,1,0,Reaction to Uninvolved Vehicle,4606719,Sedan,Driver Error,Winter,Early Afternoon,False
2023-02-13 13:20:00,BROOKLYN,11233,40.682564,-73.93014,0,0,Passing Too Closely,4609558,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-02-13 13:34:00,BROOKLYN,11236,40.645855,-73.90311,0,0,Unsafe Lane Changing,4605865,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-02-13 13:35:00,BROOKLYN,11234,40.619484,-73.918274,0,0,Traffic Control Disregarded,4605278,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-02-13 14:00:00,BROOKLYN,11218,40.641285,-73.970276,2,0,Driver Inattention/Distraction,4606322,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-13 14:30:00,BROOKLYN,11217,40.684814,-73.98353,0,0,Passing Too Closely,4605573,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-13 14:40:00,QUEENS,11377,40.75302,-73.89726,0,0,Passing or Lane Usage Improper,4608721,Sedan,Moving Violation,Winter,Afternoon,False
2023-02-13 14:45:00,BROOKLYN,11206,40.708675,-73.93699,1,0,Turning Improperly,4605615,Box Truck,Moving Violation,Winter,Afternoon,False
2023-02-13 14:46:00,BROOKLYN,11237,40.70688,-73.92865,0,0,Passing or Lane Usage Improper,4606146,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-13 14:50:00,BROOKLYN,11218,40.645237,-73.978714,2,0,Driver Inattention/Distraction,4606307,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-13 15:00:00,BROOKLYN,11201,40.692253,-73.98794,0,0,Oversized Vehicle,4606970,Box Truck,Third-Party (Vehicular),Winter,Afternoon,False
2023-02-13 15:14:00,BROOKLYN,11201,40.696033,-73.984535,3,0,Traffic Control Disregarded,4605280,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-13 15:39:00,BROOKLYN,11201,40.696033,-73.984535,0,0,Passing Too Closely,4605568,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-13 15:45:00,QUEENS,11377,40.738354,-73.89591,0,0,Driver Inattention/Distraction,4605601,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-13 15:49:00,BROOKLYN,11201,40.687363,-73.99004,0,0,Following Too Closely,4605574,Carry All,Moving Violation,Winter,Afternoon,False
2023-02-13 16:00:00,QUEENS,11373,40.734135,-73.86918,0,0,Driver Inattention/Distraction,4605370,Pick-up Truck,Driver Error,Winter,Evening,True
2023-02-13 16:00:00,BROOKLYN,11231,40.67828,-74.014,0,0,Other Vehicular,4605590,Station Wagon/Sport Utility Vehicle,Third-Party (Vehicular),Winter,Evening,True
2023-02-13 16:43:00,BROOKLYN,11207,40.675735,-73.89686,0,0,Driver Inattention/Distraction,4605531,Box Truck,Driver Error,Winter,Evening,True
2023-02-13 17:05:00,QUEENS,11379,40.727913,-73.873245,0,0,Backing Unsafely,4606204,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-13 17:05:00,QUEENS,11414,40.662228,-73.84063,0,0,Following Too Closely,4605356,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-13 17:15:00,QUEENS,11420,40.666855,-73.80425,0,0,Passing or Lane Usage Improper,4605357,Sedan,Moving Violation,Winter,Evening,True
2023-02-13 17:24:00,BROOKLYN,11219,40.632782,-73.99446,0,0,Driver Inattention/Distraction,4606330,Box Truck,Driver Error,Winter,Evening,True
2023-02-13 17:56:00,QUEENS,11372,40.74923,-73.88613,0,0,Driver Inexperience,4606361,Bus,Driver Error,Winter,Evening,True
2023-02-13 18:25:00,QUEENS,11379,40.715805,-73.887924,1,0,Passing or Lane Usage Improper,4606203,Motorcycle,Moving Violation,Winter,Night,True
2023-02-13 18:26:00,BROOKLYN,11211,40.71337,-73.934814,0,0,Following Too Closely,4608598,Sedan,Moving Violation,Winter,Night,True
2023-02-13 18:30:00,QUEENS,11413,40.665634,-73.75817,1,0,Driver Inattention/Distraction,4611331,Bus,Driver Error,Winter,Night,True
2023-02-13 19:02:00,QUEENS,11434,40.679653,-73.77724,0,0,Traffic Control Disregarded,4607172,Sedan,Moving Violation,Winter,Night,False
2023-02-13 19:45:00,BROOKLYN,11209,40.62338,-74.028114,0,0,Other Vehicular,4605299,Station Wagon/Sport Utility Vehicle,Third-Party (Vehicular),Winter,Night,False
2023-02-13 20:05:00,BROOKLYN,11216,40.670124,-73.95528,0,0,Driver Inattention/Distraction,4609524,Sedan,Driver Error,Winter,Night,False
2023-02-13 20:19:00,BROOKLYN,11249,40.712055,-73.96615,1,0,Traffic Control Disregarded,4605720,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-13 20:25:00,BROOKLYN,11211,40.71197,-73.96104,0,0,Driver Inattention/Distraction,4605619,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-02-13 20:35:00,BROOKLYN,11234,40.623856,-73.92257,0,0,Failure to Yield Right-of-Way,4607047,Sedan,Moving Violation,Winter,Night,False
2023-02-13 20:45:00,BROOKLYN,11218,40.638256,-73.98387,1,0,Driver Inattention/Distraction,4606327,Sedan,Driver Error,Winter,Night,False
2023-02-13 20:45:00,QUEENS,11372,40.7549,-73.873886,1,0,Driver Inattention/Distraction,4605516,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Night,False
2023-02-13 21:09:00,BROOKLYN,11217,40.682823,-73.976585,0,0,Turning Improperly,4605656,Sedan,Moving Violation,Winter,Night,False
2023-02-13 21:20:00,BROOKLYN,11228,40.62246,-74.01415,0,0,Passing Too Closely,4605375,Sedan,Moving Violation,Winter,Night,False
2023-02-13 21:20:00,BROOKLYN,11249,40.716793,-73.960976,0,0,Backing Unsafely,4605636,Sedan,Moving Violation,Winter,Night,False
2023-02-13 22:00:00,QUEENS,11433,40.704422,-73.792854,1,0,Traffic Control Disregarded,4605797,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-13 22:06:00,QUEENS,11365,40.741398,-73.77841,1,0,Failure to Yield Right-of-Way,4605373,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-13 22:09:00,BROOKLYN,11208,40.661884,-73.87802,2,0,Failure to Yield Right-of-Way,4605525,Sedan,Moving Violation,Winter,Night,False
2023-02-13 23:36:00,BROOKLYN,11213,40.668648,-73.92835,1,0,Driver Inattention/Distraction,4605344,Sedan,Driver Error,Winter,Night,False
2023-02-13 23:40:00,BROOKLYN,11232,40.654953,-74.00703,1,0,Alcohol Involvement,4611518,Sedan,Bodily Impairment,Winter,Night,False
2023-02-14 00:00:00,QUEENS,11354,40.75896,-73.82985,1,0,Failure to Yield Right-of-Way,4605654,Pick-up Truck,Moving Violation,Winter,Late Night,False
2023-02-14 00:25:00,QUEENS,11434,40.66659,-73.78204,0,0,Unsafe Speed,4605393,Sedan,Moving Violation,Winter,Late Night,False
2023-02-14 02:00:00,BROOKLYN,11221,40.691097,-73.92296,0,0,Passing Too Closely,4605505,Sedan,Moving Violation,Winter,Early Morning,False
2023-02-14 05:40:00,BROOKLYN,11208,40.667152,-73.87212,0,0,View Obstructed/Limited,4605378,Sedan,Environmental Factors,Winter,Dawn,False
2023-02-14 05:45:00,BROOKLYN,11201,40.68993,-73.98148,0,0,Driver Inattention/Distraction,4605572,Sedan,Driver Error,Winter,Dawn,False
2023-02-14 06:19:00,QUEENS,11375,40.723885,-73.84915,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,4606228,Sedan,Third-Party (Non-Vehicular),Winter,Early AM,True
2023-02-14 06:45:00,QUEENS,11101,40.747665,-73.94506,0,0,Backing Unsafely,4606027,Pick-up Truck,Moving Violation,Winter,Early AM,True
2023-02-14 06:54:00,BROOKLYN,11239,40.64832,-73.88227,2,0,Failure to Yield Right-of-Way,4605535,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early AM,True
2023-02-14 06:57:00,BROOKLYN,11236,40.64715,-73.90865,0,0,Unsafe Speed,4605482,Sedan,Moving Violation,Winter,Early AM,True
2023-02-14 07:00:00,QUEENS,11419,40.689445,-73.808716,0,0,Passing Too Closely,4605486,Sedan,Moving Violation,Winter,Early AM,True
2023-02-14 07:34:00,BROOKLYN,11207,40.67811,-73.89762,0,0,Following Too Closely,4605526,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early AM,True
2023-02-14 07:34:00,BROOKLYN,11208,40.68464,-73.87584,0,0,Unsafe Speed,4605532,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early AM,True
2023-02-14 07:41:00,BROOKLYN,11226,40.64269,-73.95764,0,0,Failure to Yield Right-of-Way,4605827,Sedan,Moving Violation,Winter,Early AM,True
2023-02-14 08:00:00,QUEENS,11413,40.675438,-73.755135,0,0,Passing or Lane Usage Improper,4605463,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,True
2023-02-14 08:10:00,BROOKLYN,11211,40.713345,-73.96017,1,0,Driver Inattention/Distraction,4605634,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Morning,True
2023-02-14 08:26:00,BROOKLYN,11237,40.69285,-73.90355,0,0,Traffic Control Disregarded,4606285,Bus,Moving Violation,Winter,Morning,True
2023-02-14 08:40:00,BROOKLYN,11209,40.634197,-74.02669,1,0,Failure to Yield Right-of-Way,4605576,Ford Couri,Moving Violation,Winter,Morning,True
2023-02-14 09:01:00,BROOKLYN,11210,40.62625,-73.95163,0,0,Driver Inattention/Distraction,4605828,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Morning,False
2023-02-14 09:15:00,QUEENS,11103,40.76502,-73.9174,1,0,Failure to Yield Right-of-Way,4606171,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-14 09:37:00,BROOKLYN,11249,40.70166,-73.961464,0,0,Turning Improperly,4605620,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Morning,False
2023-02-14 09:39:00,QUEENS,11355,40.759686,-73.821175,0,0,Following Too Closely,4605657,Sedan,Moving Violation,Winter,Morning,False
2023-02-14 10:00:00,BROOKLYN,11215,40.666832,-73.98495,0,0,Passing Too Closely,4606575,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Late Morning,False
2023-02-14 10:09:00,BROOKLYN,11201,40.690403,-73.98771,0,0,Passing or Lane Usage Improper,4606979,Sedan,Moving Violation,Winter,Late Morning,False
2023-02-14 10:54:00,BROOKLYN,11214,40.608418,-73.9954,0,0,Driver Inattention/Distraction,4605496,Sedan,Driver Error,Winter,Late Morning,False
2023-02-14 11:00:00,QUEENS,11419,40.691406,-73.81273,0,0,Passing or Lane Usage Improper,4605714,Sedan,Moving Violation,Winter,Late Morning,False
2023-02-14 11:20:00,BROOKLYN,11214,40.606945,-74.00297,0,0,View Obstructed/Limited,4605788,Sedan,Environmental Factors,Winter,Late Morning,False
2023-02-14 11:42:00,BROOKLYN,11212,40.665226,-73.921295,0,0,Other Vehicular,4606892,Station Wagon/Sport Utility Vehicle,Third-Party (Vehicular),Winter,Late Morning,False
2023-02-14 11:43:00,QUEENS,11428,40.727894,-73.73592,0,0,Driver Inattention/Distraction,4607414,Taxi,Driver Error,Winter,Late Morning,False
2023-02-14 12:00:00,BROOKLYN,11211,40.719246,-73.95407,0,0,Driver Inattention/Distraction,4606773,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Early Afternoon,False
2023-02-14 12:10:00,BROOKLYN,11225,40.66411,-73.96034,0,0,Passing Too Closely,4606650,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-02-14 12:19:00,BROOKLYN,11215,40.665092,-73.98309,1,0,Driver Inattention/Distraction,4605471,Sedan,Driver Error,Winter,Early Afternoon,False
2023-02-14 13:08:00,BROOKLYN,11223,40.595257,-73.96924,0,0,Other Vehicular,4606116,Station Wagon/Sport Utility Vehicle,Third-Party (Vehicular),Winter,Early Afternoon,False
2023-02-14 13:13:00,QUEENS,11435,40.70887,-73.81871,2,0,Driver Inattention/Distraction,4605663,Sedan,Driver Error,Winter,Early Afternoon,False
2023-02-14 13:24:00,BROOKLYN,11231,40.674847,-73.99952,0,0,Unsafe Lane Changing,4605598,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-02-14 13:30:00,QUEENS,11416,40.682144,-73.8535,1,0,Turning Improperly,4605685,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Early Afternoon,False
2023-02-14 13:30:00,QUEENS,11419,40.686234,-73.82418,0,0,Passing or Lane Usage Improper,4605954,Sedan,Moving Violation,Winter,Early Afternoon,False
2023-02-14 14:05:00,QUEENS,11377,40.74425,-73.90142,0,0,Turning Improperly,4605602,AMBU,Moving Violation,Winter,Afternoon,False
2023-02-14 14:11:00,BROOKLYN,11223,40.60765,-73.97279,0,0,Driver Inattention/Distraction,4605776,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-14 14:15:00,BROOKLYN,11211,40.711452,-73.95122,0,0,Driver Inattention/Distraction,4605942,Ambulance,Driver Error,Winter,Afternoon,False
2023-02-14 14:34:00,QUEENS,11435,40.693344,-73.80228,1,0,Unsafe Speed,4605798,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-14 14:41:00,BROOKLYN,11233,40.676487,-73.913376,0,0,Unsafe Speed,4607203,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Afternoon,False
2023-02-14 14:45:00,QUEENS,11370,40.758938,-73.88883,0,0,Driver Inattention/Distraction,4608795,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-14 14:50:00,BROOKLYN,11212,40.66255,-73.90893,0,0,Other Vehicular,4605644,Sedan,Third-Party (Vehicular),Winter,Afternoon,False
2023-02-14 15:00:00,BROOKLYN,11220,40.631786,-74.00983,0,0,Driver Inattention/Distraction,4605579,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-14 15:00:00,BROOKLYN,11212,40.66161,-73.92069,0,0,Aggressive Driving/Road Rage,4605858,Station Wagon/Sport Utility Vehicle,Driver Error,Winter,Afternoon,False
2023-02-14 15:25:00,QUEENS,11101,40.748543,-73.93841,0,0,Driver Inattention/Distraction,4605603,Sedan,Driver Error,Winter,Afternoon,False
2023-02-14 15:45:00,BROOKLYN,11220,40.64743,-74.0116,0,0,Alcohol Involvement,4606541,Sedan,Bodily Impairment,Winter,Afternoon,False
2023-02-14 16:00:00,BROOKLYN,11212,40.66871,-73.91731,0,0,Unsafe Speed,4607060,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 16:00:00,QUEENS,11435,40.704403,-73.814445,0,0,Driver Inattention/Distraction,4605670,Sedan,Driver Error,Winter,Evening,True
2023-02-14 16:13:00,QUEENS,11106,40.760796,-73.92966,1,0,Failure to Yield Right-of-Way,4606433,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 16:30:00,BROOKLYN,11201,40.68987,-73.988304,0,0,Turning Improperly,4605569,Flat Bed,Moving Violation,Winter,Evening,True
2023-02-14 16:37:00,BROOKLYN,11234,40.60981,-73.92251,0,0,Following Too Closely,4606503,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 16:39:00,QUEENS,11417,40.673374,-73.8565,2,0,Unsafe Speed,4605715,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-14 16:40:00,QUEENS,11420,40.667118,-73.811325,1,0,Unsafe Lane Changing,4605721,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Evening,True
2023-02-14 16:50:00,BROOKLYN,11226,40.65243,-73.953896,0,0,Turning Improperly,4605861,Box Truck,Moving Violation,Winter,Evening,True
2023-02-14 17:00:00,BROOKLYN,11238,40.67794,-73.96567,1,0,Driver Inattention/Distraction,4606703,E-Bike,Driver Error,Winter,Evening,True
2023-02-14 17:35:00,QUEENS,11385,40.71315,-73.910225,2,0,Failure to Yield Right-of-Way,4606109,Sedan,Moving Violation,Winter,Evening,True
2023-02-14 18:00:00,QUEENS,11363,40.767418,-73.746956,0,0,Backing Unsafely,4612643,Sedan,Moving Violation,Winter,Night,True
2023-02-14 18:15:00,BROOKLYN,11221,40.691097,-73.92296,0,0,Backing Unsafely,4606801,Sedan,Moving Violation,Winter,Night,True
2023-02-14 18:20:00,QUEENS,11385,40.71062,-73.909225,2,0,Traffic Control Disregarded,4605978,Sedan,Moving Violation,Winter,Night,True
2023-02-14 18:40:00,QUEENS,11366,40.726315,-73.789986,0,0,Unsafe Lane Changing,4605671,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,True
2023-02-14 18:50:00,QUEENS,11366,40.732838,-73.783936,0,0,Accelerator Defective,4605665,Station Wagon/Sport Utility Vehicle,Vehicle Defects,Winter,Night,True
2023-02-14 19:00:00,BROOKLYN,11236,40.643936,-73.912636,0,0,Unsafe Speed,4605821,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,True
2023-02-14 19:04:00,QUEENS,11432,40.71181,-73.78785,0,0,Passing or Lane Usage Improper,4605555,Pick-up Truck,Moving Violation,Winter,Night,False
2023-02-14 19:30:00,QUEENS,11417,40.68108,-73.84048,0,0,Backing Unsafely,4605627,Sedan,Moving Violation,Winter,Night,False
2023-02-14 19:30:00,BROOKLYN,11206,40.70665,-73.95042,0,0,View Obstructed/Limited,4605565,Station Wagon/Sport Utility Vehicle,Environmental Factors,Winter,Night,False
2023-02-14 19:39:00,QUEENS,11385,40.699963,-73.90768,1,0,Passenger Distraction,4606212,Sedan,Other Distractions,Winter,Night,False
2023-02-14 20:00:00,BROOKLYN,11217,40.67864,-73.97352,1,0,Failure to Yield Right-of-Way,4607615,Van,Moving Violation,Winter,Night,False
2023-02-14 21:16:00,QUEENS,11364,40.74554,-73.7768,1,0,Alcohol Involvement,4605826,Station Wagon/Sport Utility Vehicle,Bodily Impairment,Winter,Night,False
2023-02-14 21:40:00,BROOKLYN,11226,40.643246,-73.94877,1,0,Following Too Closely,4605855,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
2023-02-14 22:20:00,QUEENS,11426,40.73289,-73.72114,2,0,Turning Improperly,4606414,Sedan,Moving Violation,Winter,Night,False
2023-02-14 22:45:00,BROOKLYN,11225,40.660748,-73.9473,0,0,Unsafe Speed,4605736,Station Wagon/Sport Utility Vehicle,Moving Violation,Winter,Night,False
